,Variable,Max,Average,Min
2010-11-01,Max Temperature,75.0,69.3,61.0
2010-11-01,Avg Temperature,70.3,63.02,53.4
2010-11-01,Min Temperature,68.0,54.8,0.0
2010-11-01,Dew Point,66.0,55.02,0.0
2010-11-01,Precipitation,0.0,0.0,0.0
2010-11-01,Snowdepth,0.0,0.0,0.0
2010-11-01,Wind,30.0,7.75,0.0
2010-11-01,Gust Wind,44.0,3.14,0.0
2010-11-01,Sea Level Pressure,30.32,29.86,0.0
2010-12-01,Max Temperature,72.0,59.42,45.0
2010-12-01,Avg Temperature,68.96,54.42,38.4
2010-12-01,Min Temperature,68.0,48.29,32.0
2010-12-01,Dew Point,64.0,43.37,0.0
2010-12-01,Precipitation,0.0,0.0,0.0
2010-12-01,Snowdepth,0.0,0.0,0.0
2010-12-01,Wind,28.0,8.49,0.0
2010-12-01,Gust Wind,266.0,2.38,0.0
2010-12-01,Sea Level Pressure,30.2,29.85,0.0
2011-01-01,Max Temperature,64.0,57.19,48.0
2011-01-01,Avg Temperature,57.23,49.17,39.79
2011-01-01,Min Temperature,52.0,41.87,30.0
2011-01-01,Dew Point,55.0,43.02,0.0
2011-01-01,Precipitation,0.0,0.0,0.0
2011-01-01,Snowdepth,0.0,0.0,0.0
2011-01-01,Wind,24.0,3.71,0.0
2011-01-01,Gust Wind,32.0,0.07,0.0
2011-01-01,Sea Level Pressure,30.35,29.98,0.0
2011-02-01,Max Temperature,66.0,60.04,54.0
2011-02-01,Avg Temperature,59.0,51.34,45.67
2011-02-01,Min Temperature,54.0,43.18,34.0
2011-02-01,Dew Point,59.0,46.42,0.0
2011-02-01,Precipitation,0.0,0.0,0.0
2011-02-01,Snowdepth,0.0,0.0,0.0
2011-02-01,Wind,21.0,4.17,0.0
2011-02-01,Gust Wind,30.0,0.32,0.0
2011-02-01,Sea Level Pressure,30.26,29.88,0.0
2011-03-01,Max Temperature,70.0,62.19,50.0
2011-03-01,Avg Temperature,62.04,54.7,42.63
2011-03-01,Min Temperature,59.0,46.74,30.0
2011-03-01,Dew Point,59.0,46.85,0.0
2011-03-01,Precipitation,0.0,0.0,0.0
2011-03-01,Snowdepth,0.0,0.0,0.0
2011-03-01,Wind,26.0,5.98,0.0
2011-03-01,Gust Wind,35.0,0.24,0.0
2011-03-01,Sea Level Pressure,30.35,30.05,0.0
2011-04-01,Max Temperature,75.0,69.17,57.0
2011-04-01,Avg Temperature,65.54,60.36,54.81
2011-04-01,Min Temperature,59.0,51.13,45.0
2011-04-01,Dew Point,63.0,51.74,0.0
2011-04-01,Precipitation,0.0,0.0,0.0
2011-04-01,Snowdepth,0.0,0.0,0.0
2011-04-01,Wind,35.0,4.51,0.0
2011-04-01,Gust Wind,37.0,0.07,0.0
2011-04-01,Sea Level Pressure,30.11,29.89,29.7
2011-05-01,Max Temperature,88.0,76.61,66.0
2011-05-01,Avg Temperature,74.8,66.92,59.63
2011-05-01,Min Temperature,64.0,55.55,0.0
2011-05-01,Dew Point,68.0,57.2,0.0
2011-05-01,Precipitation,0.0,0.0,0.0
2011-05-01,Snowdepth,0.0,0.0,0.0
2011-05-01,Wind,23.0,3.68,0.0
2011-05-01,Gust Wind,30.0,0.06,0.0
2011-05-01,Sea Level Pressure,30.2,29.87,0.0
2011-06-01,Max Temperature,93.0,85.1,79.0
2011-06-01,Avg Temperature,80.79,75.02,70.13
2011-06-01,Min Temperature,68.0,64.17,59.0
2011-06-01,Dew Point,73.0,62.54,45.0
2011-06-01,Precipitation,0.0,0.0,0.0
2011-06-01,Snowdepth,0.0,0.0,0.0
2011-06-01,Wind,28.0,4.98,0.0
2011-06-01,Gust Wind,40.0,0.25,0.0
2011-06-01,Sea Level Pressure,30.05,29.84,0.0
2011-07-01,Max Temperature,100.0,89.55,81.0
2011-07-01,Avg Temperature,86.46,79.11,74.06
2011-07-01,Min Temperature,73.0,67.94,63.0
2011-07-01,Dew Point,77.0,64.25,41.0
2011-07-01,Precipitation,0.0,0.0,0.0
2011-07-01,Snowdepth,0.0,0.0,0.0
2011-07-01,Wind,22.0,5.51,0.0
2011-07-01,Gust Wind,16.0,0.01,0.0
2011-07-01,Sea Level Pressure,30.05,29.79,0.0
2011-08-01,Max Temperature,102.0,90.58,86.0
2011-08-01,Avg Temperature,85.17,79.26,73.04
2011-08-01,Min Temperature,72.0,68.13,59.0
2011-08-01,Dew Point,77.0,66.0,45.0
2011-08-01,Precipitation,0.0,0.0,0.0
2011-08-01,Snowdepth,0.0,0.0,0.0
2011-08-01,Wind,29.0,4.14,0.0
2011-08-01,Gust Wind,40.0,0.03,0.0
2011-08-01,Sea Level Pressure,29.97,29.86,29.7
2011-09-01,Max Temperature,97.0,87.4,77.0
2011-09-01,Avg Temperature,82.33,76.37,67.4
2011-09-01,Min Temperature,73.0,65.93,57.0
2011-09-01,Dew Point,75.0,64.55,43.0
2011-09-01,Precipitation,0.0,0.0,0.0
2011-09-01,Snowdepth,0.0,0.0,0.0
2011-09-01,Wind,25.0,4.32,0.0
2011-09-01,Gust Wind,35.0,0.09,0.0
2011-09-01,Sea Level Pressure,30.11,29.87,0.0
2011-10-01,Max Temperature,84.0,71.74,63.0
2011-10-01,Avg Temperature,70.85,62.37,51.21
2011-10-01,Min Temperature,61.0,52.1,0.0
2011-10-01,Dew Point,68.0,53.27,0.0
2011-10-01,Precipitation,0.0,0.0,0.0
2011-10-01,Snowdepth,0.0,0.0,0.0
2011-10-01,Wind,22.0,3.82,0.0
2011-10-01,Gust Wind,25.0,0.04,0.0
2011-10-01,Sea Level Pressure,30.32,29.96,0.0
2011-11-01,Max Temperature,70.0,63.77,57.0
2011-11-01,Avg Temperature,64.11,54.49,46.26
2011-11-01,Min Temperature,59.0,46.37,36.0
2011-11-01,Dew Point,66.0,46.96,0.0
2011-11-01,Precipitation,0.0,0.0,0.0
2011-11-01,Snowdepth,0.0,0.0,0.0
2011-11-01,Wind,74.0,3.03,0.0
2011-11-01,Gust Wind,26.0,0.07,0.0
2011-11-01,Sea Level Pressure,30.29,30.16,29.94
2011-12-01,Max Temperature,68.0,58.68,48.0
2011-12-01,Avg Temperature,63.08,51.58,41.13
2011-12-01,Min Temperature,59.0,43.58,30.0
2011-12-01,Dew Point,59.0,44.12,0.0
2011-12-01,Precipitation,0.0,0.0,0.0
2011-12-01,Snowdepth,0.0,0.0,0.0
2011-12-01,Wind,22.0,5.1,0.0
2011-12-01,Gust Wind,35.0,0.47,0.0
2011-12-01,Sea Level Pressure,30.53,30.03,0.0
2012-01-01,Max Temperature,57.0,53.0,45.0
2012-01-01,Avg Temperature,53.81,44.43,33.04
2012-01-01,Min Temperature,52.0,35.32,21.0
2012-01-01,Dew Point,54.0,31.64,0.0
2012-01-01,Precipitation,0.0,0.0,0.0
2012-01-01,Snowdepth,0.0,0.0,0.0
2012-01-01,Wind,46.0,5.16,0.0
2012-01-01,Gust Wind,43.0,0.4,0.0
2012-01-01,Sea Level Pressure,30.44,29.97,0.0
2012-02-01,Max Temperature,64.0,53.97,43.0
