,Variable,Max,Average,Min
2010-01-01,Max Temperature,61.0,56.74,45.0
2010-01-01,Avg Temperature,55.66,50.15,41.36
2010-01-01,Min Temperature,54.0,42.35,30.0
2010-01-01,Dew Point,57.0,43.11,0.0
2010-01-01,Precipitation,0.0,0.0,0.0
2010-01-01,Snowdepth,0.0,0.0,0.0
2010-01-01,Wind,39.0,7.18,0.0
2010-01-01,Gust Wind,62.0,3.04,0.0
2010-01-01,Sea Level Pressure,30.24,29.88,29.18
2010-02-01,Max Temperature,66.0,57.79,46.0
2010-02-01,Avg Temperature,60.14,51.37,39.91
2010-02-01,Min Temperature,57.0,43.39,30.0
2010-02-01,Dew Point,57.0,43.41,0.0
2010-02-01,Precipitation,0.0,0.0,0.0
2010-02-01,Snowdepth,0.0,0.0,0.0
2010-02-01,Wind,32.0,7.07,0.0
2010-02-01,Gust Wind,45.0,1.47,0.0
2010-02-01,Sea Level Pressure,30.27,29.73,28.97
2010-03-01,Max Temperature,68.0,60.23,41.0
2010-03-01,Avg Temperature,60.9,51.72,37.63
2010-03-01,Min Temperature,57.0,42.65,30.0
2010-03-01,Dew Point,59.0,43.98,0.0
2010-03-01,Precipitation,0.0,0.0,0.0
2010-03-01,Snowdepth,0.0,0.0,0.0
2010-03-01,Wind,234.0,6.5,0.0
2010-03-01,Gust Wind,41.0,0.7,0.0
2010-03-01,Sea Level Pressure,30.45,30.02,29.48
2010-04-01,Max Temperature,77.0,66.3,59.0
2010-04-01,Avg Temperature,64.78,57.41,51.94
2010-04-01,Min Temperature,54.0,47.93,39.0
2010-04-01,Dew Point,63.0,50.37,34.0
2010-04-01,Precipitation,0.0,0.0,0.0
2010-04-01,Snowdepth,0.0,0.0,0.0
2010-04-01,Wind,20.0,5.27,0.0
2010-04-01,Gust Wind,30.0,0.12,0.0
2010-04-01,Sea Level Pressure,30.36,30.01,29.68
2010-05-01,Max Temperature,84.0,71.52,59.0
2010-05-01,Avg Temperature,73.6,62.81,53.22
2010-05-01,Min Temperature,63.0,53.03,46.0
2010-05-01,Dew Point,66.0,53.76,34.0
2010-05-01,Precipitation,0.0,0.0,0.0
2010-05-01,Snowdepth,0.0,0.0,0.0
2010-05-01,Wind,26.0,5.96,0.0
2010-05-01,Gust Wind,40.0,0.51,0.0
2010-05-01,Sea Level Pressure,30.3,29.91,29.45
2010-06-01,Max Temperature,86.0,78.77,70.0
2010-06-01,Avg Temperature,75.49,69.9,65.92
2010-06-01,Min Temperature,68.0,59.27,55.0
2010-06-01,Dew Point,68.0,58.51,37.0
2010-06-01,Precipitation,0.0,0.0,0.0
2010-06-01,Snowdepth,0.0,0.0,0.0
2010-06-01,Wind,22.0,5.81,0.0
2010-06-01,Gust Wind,28.0,0.07,0.0
2010-06-01,Sea Level Pressure,30.13,29.93,29.59
2010-07-01,Max Temperature,97.0,87.39,82.0
2010-07-01,Avg Temperature,81.83,77.98,74.73
2010-07-01,Min Temperature,75.0,67.26,63.0
2010-07-01,Dew Point,75.0,65.31,48.0
2010-07-01,Precipitation,0.0,0.0,0.0
2010-07-01,Snowdepth,0.0,0.0,0.0
2010-07-01,Wind,20.0,6.15,0.0
2010-07-01,Gust Wind,26.0,0.04,0.0
2010-07-01,Sea Level Pressure,30.18,29.99,29.77
2010-08-01,Max Temperature,91.0,85.1,79.0
2010-08-01,Avg Temperature,80.71,76.56,71.78
2010-08-01,Min Temperature,73.0,66.97,59.0
2010-08-01,Dew Point,75.0,65.84,50.0
2010-08-01,Precipitation,0.0,0.0,0.0
2010-08-01,Snowdepth,0.0,0.0,0.0
2010-08-01,Wind,24.0,6.18,0.0
2010-08-01,Gust Wind,35.0,0.48,0.0
2010-08-01,Sea Level Pressure,30.21,29.98,29.83
2010-09-01,Max Temperature,86.0,80.5,73.0
2010-09-01,Avg Temperature,75.6,71.31,63.98
2010-09-01,Min Temperature,68.0,61.07,54.0
2010-09-01,Dew Point,73.0,59.25,39.0
2010-09-01,Precipitation,0.0,0.0,0.0
2010-09-01,Snowdepth,0.0,0.0,0.0
2010-09-01,Wind,17.0,4.84,0.0
2010-09-01,Gust Wind,28.0,0.31,0.0
2010-09-01,Sea Level Pressure,30.21,29.96,29.62
2010-10-01,Max Temperature,82.0,72.29,61.0
2010-10-01,Avg Temperature,74.38,63.63,54.58
2010-10-01,Min Temperature,70.0,52.55,0.0
2010-10-01,Dew Point,72.0,55.43,0.0
2010-10-01,Precipitation,0.0,0.0,0.0
2010-10-01,Snowdepth,0.0,0.0,0.0
2010-10-01,Wind,32.0,5.59,0.0
2010-10-01,Gust Wind,47.0,1.08,0.0
2010-10-01,Sea Level Pressure,30.3,29.88,29.36
2010-11-01,Max Temperature,72.0,63.83,52.0
2010-11-01,Avg Temperature,64.78,56.13,45.77
2010-11-01,Min Temperature,63.0,45.77,0.0
2010-11-01,Dew Point,63.0,47.53,0.0
2010-11-01,Precipitation,0.0,0.0,0.0
2010-11-01,Snowdepth,0.0,0.0,0.0
2010-11-01,Wind,36.0,6.93,0.0
2010-11-01,Gust Wind,52.0,1.92,0.0
2010-11-01,Sea Level Pressure,30.36,29.82,29.12
2010-12-01,Max Temperature,70.0,58.45,48.0
2010-12-01,Avg Temperature,60.1,49.93,39.96
2010-12-01,Min Temperature,54.0,40.9,28.0
2010-12-01,Dew Point,63.0,42.99,0.0
2010-12-01,Precipitation,0.0,0.0,0.0
2010-12-01,Snowdepth,0.0,0.0,0.0
2010-12-01,Wind,28.0,5.7,0.0
2010-12-01,Gust Wind,40.0,0.72,0.0
2010-12-01,Sea Level Pressure,30.39,29.89,29.3
2011-01-01,Max Temperature,64.0,57.71,48.0
2011-01-01,Avg Temperature,55.88,47.69,32.67
2011-01-01,Min Temperature,46.0,37.94,0.0
2011-01-01,Dew Point,57.0,41.99,0.0
2011-01-01,Precipitation,0.0,0.0,0.0
2011-01-01,Snowdepth,0.0,0.0,0.0
2011-01-01,Wind,25.0,4.09,0.0
2011-01-01,Gust Wind,35.0,0.15,0.0
2011-01-01,Sea Level Pressure,30.39,30.06,29.48
2011-02-01,Max Temperature,64.0,59.43,55.0
2011-02-01,Avg Temperature,60.56,50.74,45.83
2011-02-01,Min Temperature,54.0,41.21,34.0
2011-02-01,Dew Point,55.0,44.86,0.0
2011-02-01,Precipitation,0.0,0.0,0.0
2011-02-01,Snowdepth,0.0,0.0,0.0
2011-02-01,Wind,32.0,5.39,0.0
2011-02-01,Gust Wind,46.0,0.65,0.0
2011-02-01,Sea Level Pressure,30.51,30.06,29.33
2011-03-01,Max Temperature,68.0,61.61,52.0
2011-03-01,Avg Temperature,60.39,53.38,45.0
2011-03-01,Min Temperature,55.0,42.81,0.0
2011-03-01,Dew Point,59.0,47.25,0.0
2011-03-01,Precipitation,0.0,0.0,0.0
2011-03-01,Snowdepth,0.0,0.0,0.0
2011-03-01,Wind,30.0,7.16,0.0
2011-03-01,Gust Wind,44.0,0.43,0.0
2011-03-01,Sea Level Pressure,30.42,30.06,29.51
2011-04-01,Max Temperature,77.0,70.67,66.0
2011-04-01,Avg Temperature,65.44,60.57,50.51
2011-04-01,Min Temperature,61.0,49.07,0.0
2011-04-01,Dew Point,61.0,52.17,0.0
2011-04-01,Precipitation,0.0,0.0,0.0
2011-04-01,Snowdepth,0.0,0.0,0.0
2011-04-01,Wind,29.0,6.74,0.0
2011-04-01,Gust Wind,40.0,0.37,0.0
2011-04-01,Sea Level Pressure,30.33,29.98,29.45
2011-05-01,Max Temperature,86.0,76.19,66.0
2011-05-01,Avg Temperature,70.83,66.04,49.94
2011-05-01,Min Temperature,66.0,54.13,0.0
2011-05-01,Dew Point,68.0,56.27,0.0
2011-05-01,Precipitation,0.0,0.0,0.0
2011-05-01,Snowdepth,0.0,0.0,0.0
2011-05-01,Wind,31.0,6.9,0.0
2011-05-01,Gust Wind,39.0,0.41,0.0
2011-05-01,Sea Level Pressure,30.3,30.03,29.42
2011-06-01,Max Temperature,91.0,79.57,66.0
2011-06-01,Avg Temperature,78.17,70.89,59.92
2011-06-01,Min Temperature,72.0,61.1,52.0
2011-06-01,Dew Point,72.0,61.21,46.0
2011-06-01,Precipitation,0.0,0.0,0.0
2011-06-01,Snowdepth,0.0,0.0,0.0
2011-06-01,Wind,18.0,5.61,0.0
2011-06-01,Gust Wind,29.0,0.2,0.0
2011-06-01,Sea Level Pressure,30.21,30.01,29.68
2011-07-01,Max Temperature,93.0,84.32,75.0
2011-07-01,Avg Temperature,80.9,76.42,71.22
2011-07-01,Min Temperature,73.0,67.87,59.0
2011-07-01,Dew Point,77.0,65.36,45.0
2011-07-01,Precipitation,0.0,0.0,0.0
2011-07-01,Snowdepth,0.0,0.0,0.0
2011-07-01,Wind,24.0,7.09,0.0
2011-07-01,Gust Wind,37.0,0.29,0.0
2011-07-01,Sea Level Pressure,30.13,29.91,29.65
2011-08-01,Max Temperature,100.0,87.55,81.0
2011-08-01,Avg Temperature,84.42,78.33,72.79
2011-08-01,Min Temperature,75.0,67.94,59.0
2011-08-01,Dew Point,77.0,66.06,41.0
2011-08-01,Precipitation,0.0,0.0,0.0
2011-08-01,Snowdepth,0.0,0.0,0.0
2011-08-01,Wind,23.0,5.94,0.0
2011-08-01,Gust Wind,35.0,0.17,0.0
2011-08-01,Sea Level Pressure,30.18,29.95,29.74
2011-09-01,Max Temperature,93.0,83.97,73.0
2011-09-01,Avg Temperature,80.89,74.31,67.85
2011-09-01,Min Temperature,73.0,64.23,59.0
2011-09-01,Dew Point,75.0,64.79,50.0
2011-09-01,Precipitation,0.0,0.0,0.0
2011-09-01,Snowdepth,0.0,0.0,0.0
2011-09-01,Wind,23.0,5.14,0.0
2011-09-01,Gust Wind,35.0,0.16,0.0
2011-09-01,Sea Level Pressure,30.24,30.02,29.77
2011-10-01,Max Temperature,86.0,76.39,66.0
2011-10-01,Avg Temperature,72.4,66.36,61.65
2011-10-01,Min Temperature,63.0,56.13,48.0
2011-10-01,Dew Point,72.0,57.34,45.0
2011-10-01,Precipitation,0.0,0.0,0.0
2011-10-01,Snowdepth,0.0,0.0,0.0
2011-10-01,Wind,23.0,5.24,0.0
2011-10-01,Gust Wind,41.0,0.45,0.0
2011-10-01,Sea Level Pressure,30.27,30.07,29.56
2011-11-01,Max Temperature,75.0,68.0,61.0
2011-11-01,Avg Temperature,69.71,60.15,53.73
2011-11-01,Min Temperature,64.0,51.33,0.0
2011-11-01,Dew Point,66.0,55.87,0.0
2011-11-01,Precipitation,0.0,0.0,0.0
2011-11-01,Snowdepth,0.0,0.0,0.0
2011-11-01,Wind,26.0,5.2,0.0
2011-11-01,Gust Wind,45.0,0.45,0.0
2011-11-01,Sea Level Pressure,30.39,30.0,29.42
2011-12-01,Max Temperature,68.0,62.52,55.0
2011-12-01,Avg Temperature,59.91,53.78,45.53
2011-12-01,Min Temperature,54.0,44.52,34.0
2011-12-01,Dew Point,61.0,47.06,34.0
2011-12-01,Precipitation,0.0,0.0,0.0
2011-12-01,Snowdepth,0.0,0.0,0.0
2011-12-01,Wind,35.0,5.81,0.0
2011-12-01,Gust Wind,55.0,1.41,0.0
2011-12-01,Sea Level Pressure,30.54,30.21,29.8
2012-01-01,Max Temperature,68.0,60.45,45.0
2012-01-01,Avg Temperature,56.41,48.8,42.5
2012-01-01,Min Temperature,46.0,37.65,32.0
2012-01-01,Dew Point,54.0,42.44,0.0
2012-01-01,Precipitation,0.0,0.0,0.0
2012-01-01,Snowdepth,0.0,0.0,0.0
2012-01-01,Wind,36.0,4.41,0.0
2012-01-01,Gust Wind,49.0,0.33,0.0
2012-01-01,Sea Level Pressure,30.63,30.23,29.86
2012-02-01,Max Temperature,70.0,54.97,41.0
2012-02-01,Avg Temperature,53.56,44.26,25.82
2012-02-01,Min Temperature,43.0,33.66,0.0
2012-02-01,Dew Point,55.0,34.92,0.0
2012-02-01,Precipitation,0.0,0.0,0.0
2012-02-01,Snowdepth,0.0,0.0,0.0
2012-02-01,Wind,26.0,5.49,0.0
2012-02-01,Gust Wind,38.0,0.53,0.0
2012-02-01,Sea Level Pressure,30.36,30.14,29.74
2012-03-01,Max Temperature,72.0,64.16,54.0
2012-03-01,Avg Temperature,59.73,53.81,47.1
2012-03-01,Min Temperature,55.0,42.42,36.0
2012-03-01,Dew Point,59.0,45.36,0.0
2012-03-01,Precipitation,0.0,0.0,0.0
2012-03-01,Snowdepth,0.0,0.0,0.0
2012-03-01,Wind,28.0,6.05,0.0
2012-03-01,Gust Wind,40.0,0.53,0.0
2012-03-01,Sea Level Pressure,30.42,30.21,29.77
2012-04-01,Max Temperature,84.0,66.5,57.0
2012-04-01,Avg Temperature,71.08,59.22,51.43
2012-04-01,Min Temperature,61.0,50.67,41.0
2012-04-01,Dew Point,61.0,50.15,0.0
2012-04-01,Precipitation,0.0,0.0,0.0
2012-04-01,Snowdepth,0.0,0.0,0.0
2012-04-01,Wind,25.0,7.27,0.0
2012-04-01,Gust Wind,35.0,0.32,0.0
2012-04-01,Sea Level Pressure,29.98,29.77,29.48
2012-05-01,Max Temperature,88.0,75.19,66.0
2012-05-01,Avg Temperature,71.81,66.06,58.51
2012-05-01,Min Temperature,63.0,55.48,46.0
2012-05-01,Dew Point,66.0,53.78,28.0
2012-05-01,Precipitation,0.0,0.0,0.0
2012-05-01,Snowdepth,0.0,0.0,0.0
2012-05-01,Wind,23.0,6.57,0.0
2012-05-01,Gust Wind,36.0,0.64,0.0
2012-05-01,Sea Level Pressure,30.27,29.99,29.62
2012-06-01,Max Temperature,95.0,84.7,79.0
2012-06-01,Avg Temperature,81.36,75.25,70.38
2012-06-01,Min Temperature,72.0,64.97,57.0
2012-06-01,Dew Point,75.0,62.17,39.0
2012-06-01,Precipitation,0.0,0.0,0.0
2012-06-01,Snowdepth,0.0,0.0,0.0
2012-06-01,Wind,22.0,6.68,0.0
2012-06-01,Gust Wind,25.0,0.08,0.0
2012-06-01,Sea Level Pressure,30.15,29.96,29.65
2012-07-01,Max Temperature,97.0,86.13,79.0
2012-07-01,Avg Temperature,83.83,77.42,72.51
2012-07-01,Min Temperature,77.0,67.23,59.0
2012-07-01,Dew Point,75.0,64.27,39.0
2012-07-01,Precipitation,0.0,0.0,0.0
2012-07-01,Snowdepth,0.0,0.0,0.0
2012-07-01,Wind,29.0,6.66,0.0
2012-07-01,Gust Wind,43.0,0.25,0.0
2012-07-01,Sea Level Pressure,30.3,29.97,29.74
2012-08-01,Max Temperature,99.0,90.52,79.0
2012-08-01,Avg Temperature,85.02,80.36,70.67
2012-08-01,Min Temperature,77.0,68.13,0.0
2012-08-01,Dew Point,77.0,66.48,0.0
2012-08-01,Precipitation,0.0,0.0,0.0
2012-08-01,Snowdepth,0.0,0.0,0.0
2012-08-01,Wind,24.0,6.44,0.0
2012-08-01,Gust Wind,36.0,0.16,0.0
2012-08-01,Sea Level Pressure,30.15,29.97,29.77
2012-09-01,Max Temperature,88.0,80.7,72.0
2012-09-01,Avg Temperature,77.79,72.68,64.02
2012-09-01,Min Temperature,75.0,63.97,55.0
2012-09-01,Dew Point,73.0,62.55,48.0
2012-09-01,Precipitation,0.0,0.0,0.0
2012-09-01,Snowdepth,0.0,0.0,0.0
2012-09-01,Wind,35.0,6.9,0.0
2012-09-01,Gust Wind,48.0,0.7,0.0
2012-09-01,Sea Level Pressure,30.15,29.96,29.65
2012-10-01,Max Temperature,84.0,75.48,59.0
2012-10-01,Avg Temperature,74.6,67.49,53.78
2012-10-01,Min Temperature,70.0,58.94,41.0
2012-10-01,Dew Point,72.0,59.87,0.0
2012-10-01,Precipitation,0.0,0.0,0.0
2012-10-01,Snowdepth,0.0,0.0,0.0
2012-10-01,Wind,31.0,6.45,0.0
2012-10-01,Gust Wind,43.0,0.62,0.0
2012-10-01,Sea Level Pressure,30.15,29.89,29.21
2012-11-01,Max Temperature,73.0,66.47,55.0
2012-11-01,Avg Temperature,68.85,59.43,47.23
2012-11-01,Min Temperature,66.0,50.4,0.0
2012-11-01,Dew Point,68.0,54.17,0.0
2012-11-01,Precipitation,0.0,0.0,0.0
2012-11-01,Snowdepth,0.0,0.0,0.0
2012-11-01,Wind,226.0,6.4,0.0
2012-11-01,Gust Wind,47.0,0.87,0.0
2012-11-01,Sea Level Pressure,30.36,29.86,0.0
2012-12-01,Max Temperature,66.0,61.19,52.0
2012-12-01,Avg Temperature,62.06,53.67,46.77
2012-12-01,Min Temperature,59.0,44.87,36.0
2012-12-01,Dew Point,59.0,46.94,0.0
2012-12-01,Precipitation,0.0,0.0,0.0
2012-12-01,Snowdepth,0.0,0.0,0.0
2012-12-01,Wind,25.0,5.86,0.0
2012-12-01,Gust Wind,40.0,0.7,0.0
2012-12-01,Sea Level Pressure,30.45,30.09,29.68
2013-01-01,Max Temperature,68.0,60.0,54.0
2013-01-01,Avg Temperature,59.57,51.14,46.44
2013-01-01,Min Temperature,54.0,41.58,34.0
2013-01-01,Dew Point,57.0,43.59,0.0
2013-01-01,Precipitation,0.0,0.0,0.0
2013-01-01,Snowdepth,0.0,0.0,0.0
2013-01-01,Wind,40.0,7.52,0.0
2013-01-01,Gust Wind,59.0,2.03,0.0
2013-01-01,Sea Level Pressure,30.63,29.98,29.09
2013-02-01,Max Temperature,64.0,57.5,50.0
2013-02-01,Avg Temperature,57.49,49.55,40.76
2013-02-01,Min Temperature,52.0,39.79,0.0
2013-02-01,Dew Point,57.0,39.0,0.0
2013-02-01,Precipitation,0.0,0.0,0.0
2013-02-01,Snowdepth,0.0,0.0,0.0
2013-02-01,Wind,31.0,7.76,0.0
2013-02-01,Gust Wind,48.0,2.46,0.0
2013-02-01,Sea Level Pressure,30.36,29.92,0.0
2013-03-01,Max Temperature,70.0,63.87,55.0
2013-03-01,Avg Temperature,65.46,56.67,46.36
2013-03-01,Min Temperature,59.0,48.65,32.0
2013-03-01,Dew Point,57.0,47.42,0.0
2013-03-01,Precipitation,0.0,0.0,0.0
2013-03-01,Snowdepth,0.0,0.0,0.0
2013-03-01,Wind,31.0,9.0,0.0
2013-03-01,Gust Wind,45.0,1.45,0.0
2013-03-01,Sea Level Pressure,30.1,29.7,29.27
2013-04-01,Max Temperature,79.0,67.57,55.0
2013-04-01,Avg Temperature,63.58,58.61,50.65
2013-04-01,Min Temperature,59.0,49.03,43.0
2013-04-01,Dew Point,61.0,50.02,36.0
2013-04-01,Precipitation,0.0,0.0,0.0
2013-04-01,Snowdepth,0.0,0.0,0.0
2013-04-01,Wind,26.0,7.78,0.0
2013-04-01,Gust Wind,40.0,0.81,0.0
2013-04-01,Sea Level Pressure,30.24,29.92,29.42
2013-05-01,Max Temperature,82.0,70.9,64.0
2013-05-01,Avg Temperature,69.26,62.44,57.45
2013-05-01,Min Temperature,63.0,52.84,46.0
2013-05-01,Dew Point,63.0,52.09,34.0
2013-05-01,Precipitation,0.0,0.0,0.0
2013-05-01,Snowdepth,0.0,0.0,0.0
2013-05-01,Wind,23.0,7.6,0.0
2013-05-01,Gust Wind,35.0,0.66,0.0
2013-05-01,Sea Level Pressure,30.15,29.92,29.42
2013-06-01,Max Temperature,95.0,80.3,73.0
2013-06-01,Avg Temperature,81.73,71.26,65.06
2013-06-01,Min Temperature,70.0,60.07,50.0
2013-06-01,Dew Point,72.0,57.71,37.0
2013-06-01,Precipitation,0.0,0.0,0.0
2013-06-01,Snowdepth,0.0,0.0,0.0
2013-06-01,Wind,20.0,6.48,0.0
2013-06-01,Gust Wind,25.0,0.07,0.0
2013-06-01,Sea Level Pressure,30.24,30.03,29.74
2013-07-01,Max Temperature,100.0,89.45,81.0
2013-07-01,Avg Temperature,85.25,79.45,72.79
2013-07-01,Min Temperature,77.0,67.9,59.0
2013-07-01,Dew Point,79.0,65.41,50.0
2013-07-01,Precipitation,0.0,0.0,0.0
2013-07-01,Snowdepth,0.0,0.0,0.0
2013-07-01,Wind,20.0,5.83,0.0
2013-07-01,Gust Wind,26.0,0.1,0.0
2013-07-01,Sea Level Pressure,30.21,30.01,29.77
2013-08-01,Max Temperature,97.0,87.55,77.0
2013-08-01,Avg Temperature,82.83,78.43,73.0
2013-08-01,Min Temperature,77.0,68.0,59.0
2013-08-01,Dew Point,77.0,65.1,50.0
2013-08-01,Precipitation,0.0,0.0,0.0
2013-08-01,Snowdepth,0.0,0.0,0.0
2013-08-01,Wind,20.0,6.04,0.0
2013-08-01,Gust Wind,30.0,0.24,0.0
2013-08-01,Sea Level Pressure,30.15,29.99,29.74
2013-09-01,Max Temperature,91.0,82.27,77.0
2013-09-01,Avg Temperature,77.48,73.14,69.0
2013-09-01,Min Temperature,72.0,61.37,0.0
2013-09-01,Dew Point,72.0,63.73,0.0
2013-09-01,Precipitation,0.0,0.0,0.0
2013-09-01,Snowdepth,0.0,0.0,0.0
2013-09-01,Wind,23.0,5.21,0.0
2013-09-01,Gust Wind,32.0,0.25,0.0
2013-09-01,Sea Level Pressure,30.21,29.98,0.0
2013-10-01,Max Temperature,86.0,79.0,66.0
2013-10-01,Avg Temperature,78.15,69.63,59.13
2013-10-01,Min Temperature,75.0,59.16,0.0
2013-10-01,Dew Point,75.0,62.27,0.0
2013-10-01,Precipitation,0.0,0.0,0.0
2013-10-01,Snowdepth,0.0,0.0,0.0
2013-10-01,Wind,28.0,5.34,0.0
2013-10-01,Gust Wind,44.0,0.29,0.0
2013-10-01,Sea Level Pressure,30.18,30.0,29.74
2013-11-01,Max Temperature,79.0,63.6,50.0
2013-11-01,Avg Temperature,72.13,56.28,41.92
2013-11-01,Min Temperature,66.0,48.07,32.0
2013-11-01,Dew Point,68.0,47.53,0.0
2013-11-01,Precipitation,0.0,0.0,0.0
2013-11-01,Snowdepth,0.0,0.0,0.0
2013-11-01,Wind,29.0,6.65,0.0
2013-11-01,Gust Wind,46.0,1.41,0.0
2013-11-01,Sea Level Pressure,30.33,29.96,29.36
2013-12-01,Max Temperature,64.0,60.74,55.0
2013-12-01,Avg Temperature,58.89,50.93,43.42
2013-12-01,Min Temperature,57.0,42.32,32.0
2013-12-01,Dew Point,57.0,45.35,0.0
2013-12-01,Precipitation,0.0,0.0,0.0
2013-12-01,Snowdepth,0.0,0.0,0.0
2013-12-01,Wind,37.0,5.83,0.0
2013-12-01,Gust Wind,51.0,1.72,0.0
2013-12-01,Sea Level Pressure,30.54,30.2,29.33
2014-01-01,Max Temperature,64.0,59.74,54.0
2014-01-01,Avg Temperature,59.13,52.92,46.48
2014-01-01,Min Temperature,54.0,44.77,36.0
2014-01-01,Dew Point,59.0,46.75,0.0
2014-01-01,Precipitation,0.0,0.0,0.0
2014-01-01,Snowdepth,0.0,0.0,0.0
2014-01-01,Wind,28.0,6.51,0.0
2014-01-01,Gust Wind,44.0,1.05,0.0
2014-01-01,Sea Level Pressure,30.24,29.9,29.33
2014-02-01,Max Temperature,70.0,60.64,54.0
2014-02-01,Avg Temperature,58.27,52.49,46.56
2014-02-01,Min Temperature,54.0,42.18,32.0
2014-02-01,Dew Point,57.0,44.81,0.0
2014-02-01,Precipitation,0.0,0.0,0.0
2014-02-01,Snowdepth,0.0,0.0,0.0
2014-02-01,Wind,29.0,7.83,0.0
2014-02-01,Gust Wind,44.0,1.23,0.0
2014-02-01,Sea Level Pressure,30.3,29.94,29.36
2014-03-01,Max Temperature,70.0,62.65,55.0
2014-03-01,Avg Temperature,58.98,53.54,48.83
2014-03-01,Min Temperature,54.0,42.16,0.0
2014-03-01,Dew Point,57.0,43.64,0.0
2014-03-01,Precipitation,0.0,0.0,0.0
2014-03-01,Snowdepth,0.0,0.0,0.0
2014-03-01,Wind,37.0,7.47,0.0
2014-03-01,Gust Wind,53.0,2.19,0.0
2014-03-01,Sea Level Pressure,30.27,30.0,29.48
2014-04-01,Max Temperature,79.0,71.27,63.0
2014-04-01,Avg Temperature,65.51,61.09,56.3
2014-04-01,Min Temperature,57.0,50.83,45.0
2014-04-01,Dew Point,63.0,51.53,32.0
2014-04-01,Precipitation,0.0,0.0,0.0
2014-04-01,Snowdepth,0.0,0.0,0.0
2014-04-01,Wind,24.0,6.58,0.0
2014-04-01,Gust Wind,43.0,0.31,0.0
2014-04-01,Sea Level Pressure,30.21,29.92,29.45
2014-05-01,Max Temperature,79.0,73.39,64.0
2014-05-01,Avg Temperature,68.73,64.18,54.12
2014-05-01,Min Temperature,61.0,51.35,0.0
2014-05-01,Dew Point,64.0,52.68,0.0
2014-05-01,Precipitation,0.0,0.0,0.0
2014-05-01,Snowdepth,0.0,0.0,0.0
2014-05-01,Wind,20.0,6.34,0.0
2014-05-01,Gust Wind,29.0,0.21,0.0
2014-05-01,Sea Level Pressure,30.3,29.99,29.74
2014-06-01,Max Temperature,95.0,84.0,73.0
2014-06-01,Avg Temperature,77.6,73.31,62.43
2014-06-01,Min Temperature,72.0,60.6,0.0
2014-06-01,Dew Point,72.0,58.85,0.0
2014-06-01,Precipitation,0.0,0.0,0.0
2014-06-01,Snowdepth,0.0,0.0,0.0
2014-06-01,Wind,26.0,6.7,0.0
2014-06-01,Gust Wind,37.0,0.29,0.0
2014-06-01,Sea Level Pressure,30.13,29.96,29.8
2014-07-01,Max Temperature,97.0,85.77,81.0
2014-07-01,Avg Temperature,81.81,76.99,73.13
2014-07-01,Min Temperature,77.0,66.29,59.0
2014-07-01,Dew Point,75.0,62.35,45.0
2014-07-01,Precipitation,0.0,0.0,0.0
2014-07-01,Snowdepth,0.0,0.0,0.0
2014-07-01,Wind,23.0,6.99,0.0
2014-07-01,Gust Wind,32.0,0.18,0.0
2014-07-01,Sea Level Pressure,30.1,29.94,29.77
2014-08-01,Max Temperature,97.0,85.45,73.0
2014-08-01,Avg Temperature,83.4,77.81,70.1
2014-08-01,Min Temperature,77.0,67.94,52.0
2014-08-01,Dew Point,75.0,66.4,45.0
2014-08-01,Precipitation,0.0,0.0,0.0
2014-08-01,Snowdepth,0.0,0.0,0.0
2014-08-01,Wind,24.0,6.38,0.0
2014-08-01,Gust Wind,26.0,0.15,0.0
2014-08-01,Sea Level Pressure,30.15,29.95,29.71
2014-09-01,Max Temperature,93.0,83.97,73.0
2014-09-01,Avg Temperature,80.15,75.49,58.22
2014-09-01,Min Temperature,72.0,65.37,0.0
2014-09-01,Dew Point,75.0,67.03,0.0
2014-09-01,Precipitation,0.0,0.0,0.0
2014-09-01,Snowdepth,0.0,0.0,0.0
2014-09-01,Wind,23.0,5.0,0.0
2014-09-01,Gust Wind,32.0,0.16,0.0
2014-09-01,Sea Level Pressure,30.18,29.94,29.71
2014-10-01,Max Temperature,90.0,79.71,73.0
2014-10-01,Avg Temperature,75.02,69.19,63.5
2014-10-01,Min Temperature,70.0,59.23,48.0
2014-10-01,Dew Point,77.0,61.26,39.0
2014-10-01,Precipitation,0.0,0.0,0.0
2014-10-01,Snowdepth,0.0,0.0,0.0
2014-10-01,Wind,28.0,4.75,0.0
2014-10-01,Gust Wind,43.0,0.07,0.0
2014-10-01,Sea Level Pressure,30.24,30.02,29.71
2014-11-01,Max Temperature,81.0,69.53,61.0
2014-11-01,Avg Temperature,65.9,61.25,53.96
2014-11-01,Min Temperature,61.0,53.17,43.0
2014-11-01,Dew Point,66.0,55.19,43.0
2014-11-01,Precipitation,0.0,0.0,0.0
2014-11-01,Snowdepth,0.0,0.0,0.0
2014-11-01,Wind,30.0,5.73,0.0
2014-11-01,Gust Wind,44.0,0.79,0.0
2014-11-01,Sea Level Pressure,30.21,29.82,29.3
2014-12-01,Max Temperature,64.0,60.58,52.0
2014-12-01,Avg Temperature,58.94,51.46,44.15
2014-12-01,Min Temperature,55.0,42.42,32.0
2014-12-01,Dew Point,57.0,45.56,23.0
2014-12-01,Precipitation,0.0,0.0,0.0
2014-12-01,Snowdepth,0.0,0.0,0.0
2014-12-01,Wind,30.0,4.79,0.0
2014-12-01,Gust Wind,49.0,0.96,0.0
2014-12-01,Sea Level Pressure,30.48,30.12,29.27
