,Variable,Max,Average,Min
2020-12-01,Min Temperature,57.0,45.13,36.0
2020-12-01,Dew Point,55.0,42.89,19.0
2020-12-01,Precipitation,0.0,0.0,0.0
2020-12-01,Snowdepth,0.0,0.0,0.0
2020-12-01,Wind,26.0,7.59,0.0
2020-12-01,Gust Wind,49.0,1.81,0.0
2020-12-01,Sea Level Pressure,30.25,29.8,29.22
2021-01-01,Max Temperature,59.0,50.9,41.0
2021-01-01,Avg Temperature,57.88,45.91,35.67
2021-01-01,Min Temperature,55.0,39.9,28.0
2021-01-01,Dew Point,54.0,33.58,9.0
2021-01-01,Precipitation,0.0,0.0,0.0
2021-01-01,Snowdepth,0.0,0.0,0.0
2021-01-01,Wind,24.0,8.87,0.0
2021-01-01,Gust Wind,39.0,1.2,0.0
2021-01-01,Sea Level Pressure,30.25,29.8,29.13
2021-02-01,Max Temperature,72.0,56.93,37.0
2021-02-01,Avg Temperature,58.67,49.46,32.94
2021-02-01,Min Temperature,57.0,41.93,28.0
2021-02-01,Dew Point,55.0,37.78,-8.0
2021-02-01,Precipitation,0.0,0.0,0.0
2021-02-01,Snowdepth,0.0,0.0,0.0
2021-02-01,Wind,31.0,7.01,0.0
2021-02-01,Gust Wind,48.0,1.87,0.0
2021-02-01,Sea Level Pressure,30.55,30.05,29.28
2021-03-01,Max Temperature,70.0,57.97,52.0
2021-03-01,Avg Temperature,61.72,50.5,44.56
2021-03-01,Min Temperature,55.0,42.68,36.0
2021-03-01,Dew Point,52.0,32.17,12.0
2021-03-01,Precipitation,0.0,0.0,0.0
2021-03-01,Snowdepth,0.0,0.0,0.0
2021-03-01,Wind,30.0,8.35,0.0
2021-03-01,Gust Wind,45.0,1.78,0.0
2021-03-01,Sea Level Pressure,30.43,30.03,29.54
2021-04-01,Max Temperature,75.0,61.97,54.0
2021-04-01,Avg Temperature,67.15,54.52,44.85
2021-04-01,Min Temperature,59.0,46.67,36.0
2021-04-01,Dew Point,59.0,38.57,10.0
2021-04-01,Precipitation,0.0,0.0,0.0
2021-04-01,Snowdepth,0.0,0.0,0.0
2021-04-01,Wind,31.0,8.15,0.0
2021-04-01,Gust Wind,43.0,0.48,0.0
2021-04-01,Sea Level Pressure,30.34,29.93,29.46
2021-05-01,Max Temperature,81.0,73.13,66.0
2021-05-01,Avg Temperature,72.27,65.62,60.13
2021-05-01,Min Temperature,64.0,57.58,52.0
2021-05-01,Dew Point,59.0,47.96,30.0
2021-05-01,Precipitation,0.0,0.0,0.0
2021-05-01,Snowdepth,0.0,0.0,0.0
2021-05-01,Wind,26.0,7.66,0.0
2021-05-01,Gust Wind,41.0,0.52,0.0
2021-05-01,Sea Level Pressure,30.08,29.86,29.63
2021-06-01,Max Temperature,95.0,85.9,75.0
2021-06-01,Avg Temperature,85.67,76.97,66.63
2021-06-01,Min Temperature,77.0,67.3,57.0
2021-06-01,Dew Point,72.0,55.63,32.0
2021-06-01,Precipitation,0.0,0.0,0.0
2021-06-01,Snowdepth,0.0,0.0,0.0
2021-06-01,Wind,21.0,6.59,0.0
2021-06-01,Gust Wind,31.0,0.1,0.0
2021-06-01,Sea Level Pressure,30.13,29.9,29.72
2021-07-01,Max Temperature,99.0,91.29,84.0
2021-07-01,Avg Temperature,86.88,82.24,75.25
2021-07-01,Min Temperature,79.0,72.77,64.0
2021-07-01,Dew Point,72.0,58.09,41.0
2021-07-01,Precipitation,0.0,0.0,0.0
2021-07-01,Snowdepth,0.0,0.0,0.0
2021-07-01,Wind,28.0,7.32,0.0
2021-07-01,Gust Wind,46.0,0.14,0.0
2021-07-01,Sea Level Pressure,29.99,29.8,29.57
2021-08-01,Max Temperature,100.0,89.26,77.0
2021-08-01,Avg Temperature,90.29,80.82,69.23
2021-08-01,Min Temperature,81.0,71.87,61.0
2021-08-01,Dew Point,75.0,57.54,37.0
2021-08-01,Precipitation,0.0,0.0,0.0
2021-08-01,Snowdepth,0.0,0.0,0.0
2021-08-01,Wind,22.0,7.37,0.0
2021-08-01,Gust Wind,35.0,0.12,0.0
2021-08-01,Sea Level Pressure,30.05,29.82,29.63
2021-09-01,Max Temperature,86.0,80.67,73.0
2021-09-01,Avg Temperature,77.19,72.63,65.23
2021-09-01,Min Temperature,70.0,64.23,55.0
2021-09-01,Dew Point,70.0,53.92,34.0
2021-09-01,Precipitation,0.0,0.0,0.0
2021-09-01,Snowdepth,0.0,0.0,0.0
2021-09-01,Wind,21.0,6.34,0.0
2021-09-01,Gust Wind,23.0,0.07,0.0
2021-09-01,Sea Level Pressure,30.1,29.96,29.69
2021-10-01,Max Temperature,77.0,68.81,55.0
2021-10-01,Avg Temperature,70.25,61.43,53.63
2021-10-01,Min Temperature,64.0,54.48,48.0
2021-10-01,Dew Point,64.0,45.58,25.0
2021-10-01,Precipitation,0.0,0.0,0.0
2021-10-01,Snowdepth,0.0,0.0,0.0
2021-10-01,Wind,38.0,7.87,0.0
2021-10-01,Gust Wind,45.0,1.22,0.0
2021-10-01,Sea Level Pressure,30.28,30.0,29.66
2021-11-01,Max Temperature,70.0,63.27,48.0
2021-11-01,Avg Temperature,64.73,57.78,43.94
2021-11-01,Min Temperature,59.0,52.3,39.0
2021-11-01,Dew Point,64.0,49.18,16.0
2021-11-01,Precipitation,0.0,0.0,0.0
2021-11-01,Snowdepth,0.0,0.0,0.0
2021-11-01,Wind,32.0,6.89,0.0
2021-11-01,Gust Wind,45.0,0.86,0.0
2021-11-01,Sea Level Pressure,30.22,29.87,29.25
2021-12-01,Max Temperature,63.0,54.84,48.0
2021-12-01,Avg Temperature,57.9,48.41,42.25
2021-12-01,Min Temperature,55.0,42.84,36.0
2021-12-01,Dew Point,54.0,33.93,18.0
2021-12-01,Precipitation,0.0,0.0,0.0
2021-12-01,Snowdepth,0.0,0.0,0.0
2021-12-01,Wind,36.0,9.69,0.0
2021-12-01,Gust Wind,53.0,2.44,0.0
2021-12-01,Sea Level Pressure,30.34,29.89,29.31
